,id,type,y_index,y,centroid mean,rolloff mean,zero mean,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,bpm_second,bm_first,tempo_strength_second
34132,00042,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3004.5973313749973,6450.421227743459,0.1437946644864341,0.22334539890289307,0.0071978517808020115,16.78440598823811,24.959055928378785,-37.02890396118164,2872.79931640625,68.76141357421875,699.8671264648438,10.539939880371094,461.63482666015625,23.96737289428711,199.77297973632812,15.378313064575195,136.22572326660156,42.013973236083984,1942.8785400390625,16.159624099731445,312.26885986328125,9.919792175292969,187.7427978515625,5.43480110168457,69.5956039428711,4.868905544281006,59.48110580444336,0.3523713946342468,0.0752558782696724,0.46620360016822815,0.1237817332148552,0.3236840069293976,0.05894435942173004,0.4098147749900818,0.08518901467323303,0.49629172682762146,0.12701702117919922,0.2873261570930481,0.04995672404766083,61.5234375,184.5703125,0.6858163849770096
34178,00043,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2703.457188512531,5776.6489712027615,0.10320070251937985,0.2542419731616974,0.0049675446934998035,22.656600438625535,26.99643299931081,-50.93450164794922,2302.38134765625,68.03663635253906,1064.992431640625,12.094608306884766,359.0865173339844,36.29909133911133,312.4596252441406,8.615193367004395,217.3782196044922,45.201900482177734,1433.9002685546875,8.753702163696289,147.89747619628906,5.827409744262695,86.23829650878906,2.8943004608154297,24.05679702758789,1.861251711845398,11.438610076904297,0.4972476363182068,0.07753390073776245,0.5987769961357117,0.0904289186000824,0.44320768117904663,0.06432429701089859,0.4514199495315552,0.08708962798118591,0.3702802360057831,0.055342428386211395,0.48295775055885315,0.09194424748420715,135.99917763157896,66.25600961538461,0.7482428818782845
34224,00044,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3138.90381203601,6681.135310683139,0.13555974442829458,0.22291898727416992,0.008665642701089382,24.24138758164259,31.448595882336736,-47.89291763305664,3185.878662109375,54.205474853515625,523.923828125,-4.098381996154785,690.702392578125,21.565410614013672,298.8128356933594,13.857063293457031,183.33396911621094,40.19744873046875,1972.81494140625,6.816225528717041,82.95973205566406,5.658642768859863,70.35218048095703,4.420014381408691,50.445167541503906,2.9432084560394287,14.286218643188477,0.4905918836593628,0.11496811360120773,0.44622349739074707,0.09443537890911102,0.47909578680992126,0.09860672801733017,0.5069906711578369,0.10671975463628769,0.3933260440826416,0.07664458453655243,0.35929831862449646,0.06913880258798599,60.09265988372093,117.45383522727273,0.7160945002941893
34270,00045,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2840.909321585432,6475.885492369186,0.12483837512112403,0.2023855298757553,0.005520330276340246,22.06906161322274,31.18484950076296,-71.59542083740234,5443.79345703125,81.18626403808594,1128.22021484375,16.34902572631836,982.6217041015625,8.930126190185547,399.6211242675781,13.79830265045166,246.6461181640625,37.922218322753906,1524.9097900390625,7.273906230926514,40.66593551635742,5.301339149475098,39.1158332824707,3.2765777111053467,21.476245880126953,2.3793418407440186,16.05977439880371,0.4211469888687134,0.1101149246096611,0.40222394466400146,0.09366898983716965,0.36076030135154724,0.07025689631700516,0.4071594774723053,0.08871275186538696,0.389394074678421,0.07200022041797638,0.5045016407966614,0.10357771068811417,172.265625,117.45383522727273,0.6892968033539866
34316,00046,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2836.9072471508625,6483.33865143532,0.1220203488372093,0.20339107513427734,0.005568280816078186,23.29691699094829,36.64697108801462,-72.28729248046875,5425.70556640625,81.3790054321289,1087.34521484375,16.795759201049805,1011.3702392578125,8.66297721862793,405.15557861328125,14.12635612487793,247.68638610839844,38.457313537597656,1560.0589599609375,7.368675231933594,41.892845153808594,5.387264728546143,40.39888000488281,3.329366445541382,21.956762313842773,2.4446187019348145,17.508920669555664,0.4276010990142822,0.11234140396118164,0.405032217502594,0.09414894133806229,0.36162734031677246,0.07074276357889175,0.40785348415374756,0.08966249227523804,0.39189064502716064,0.07319419831037521,0.49994364380836487,0.10475707799196243,172.265625,117.45383522727273,0.6933703776436985
34362,00047,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3148.5496781745774,7289.3564907340115,0.12727902434593022,0.21602420508861542,0.008291875943541527,26.148463964206066,24.389938660347106,-45.09189224243164,3542.818603515625,69.80248260498047,832.4296264648438,11.867283821105957,404.78948974609375,8.213303565979004,338.3100891113281,12.596908569335938,203.3152618408203,38.18574905395508,1693.92578125,8.87890911102295,91.62325286865234,9.224167823791504,476.49578857421875,5.0008931159973145,65.9524917602539,2.5675723552703857,14.853989601135254,0.39304929971694946,0.09819184243679047,0.4291224777698517,0.08505748212337494,0.5247218608856201,0.10297683626413345,0.3861487805843353,0.07190728187561035,0.36641085147857666,0.0691813975572586,0.4327881336212158,0.09837157279253006,112.34714673913044,54.978390957446805,0.690174230143007
34408,00048,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4053.106033914291,8380.72265625,0.21065891472868217,0.15632613003253937,0.0041806637309491634,16.68139197358273,15.516557306921916,-52.75764465332031,2845.33837890625,47.7587890625,483.2945861816406,13.407855033874512,434.4150085449219,2.190812110900879,174.68177795410156,13.252623558044434,139.2196502685547,16.523914337158203,854.7874755859375,3.4127421379089355,21.3077449798584,3.983761787414551,23.512542724609375,3.726938009262085,49.68462371826172,2.0718038082122803,7.349391460418701,0.5634504556655884,0.09441792964935303,0.5008409023284912,0.07788954675197601,0.587782621383667,0.10172013938426971,0.4138694703578949,0.08349744230508804,0.37159138917922974,0.08045008778572083,0.3823572099208832,0.07905792444944382,63.02400914634146,64.599609375,0.7034275969257269
34454,00049,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1986.2966260610783,4259.1256926780525,0.06607505147771318,0.1475069671869278,0.0037743905559182167,21.46365381859422,20.282738075474864,-170.94607543945312,5333.90087890625,106.0108871459961,1463.5186767578125,31.04991912841797,938.7651977539062,22.176416397094727,384.2458801269531,12.797966957092285,237.26390075683594,19.20330047607422,290.69403076171875,6.395169258117676,76.09097290039062,3.916590929031372,48.603126525878906,1.0499396324157715,5.647754669189453,0.6528650522232056,3.967597484588623,0.2733999192714691,0.05762741342186928,0.39355412125587463,0.12551729381084442,0.25167375802993774,0.04250967875123024,0.31069108843803406,0.09510409086942673,0.22688615322113037,0.03650854527950287,0.34326180815696716,0.09481725096702576,117.45383522727273,234.90767045454547,0.5934536369754038
34500,00050,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3046.4647950541807,6630.515590933866,0.1185531734496124,0.20842604339122772,0.006609397940337658,25.020294839047427,28.360330360740015,-78.23152923583984,4133.6943359375,65.9826889038086,1108.7137451171875,24.648618698120117,937.8666381835938,25.70600700378418,362.98291015625,13.879374504089355,232.2500762939453,37.15073013305664,1372.8045654296875,8.842482566833496,111.45048522949219,3.5163354873657227,26.91183090209961,2.363954544067383,21.75506019592285,1.2298505306243896,5.015376567840576,0.4544197618961334,0.08604785799980164,0.5042370557785034,0.1065417155623436,0.41833463311195374,0.09738355875015259,0.3697143793106079,0.0701134130358696,0.4151930809020996,0.10568156838417053,0.3565295338630676,0.07933057099580765,135.99917763157896,69.83741554054055,0.6607674518540261
34546,00051,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4151.511440445838,8673.590911155523,0.22922230801841084,0.21314120292663574,0.004256259184330702,18.551094998313022,21.94180417676555,-14.164199829101562,3065.40673828125,44.473506927490234,713.9678344726562,12.628795623779297,335.1065673828125,10.167275428771973,268.47930908203125,11.250226974487305,171.85069274902344,25.541860580444336,596.39111328125,8.31402587890625,65.12642669677734,6.808834552764893,55.206905364990234,5.167632579803467,53.83012390136719,3.589028835296631,23.873437881469727,0.4195587933063507,0.08945690095424652,0.4751000702381134,0.08400428295135498,0.5469197630882263,0.0959002673625946,0.42021289467811584,0.0721837505698204,0.4403364658355713,0.08364491909742355,0.4328974187374115,0.08889969438314438,56.17357336956522,234.90767045454547,0.6998774602715347
34592,00052,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3660.543338475915,7772.443052779797,0.1558037336482558,0.3216734528541565,0.02045905590057373,20.742638700684903,24.89864482872322,-40.19173049926758,3811.470458984375,35.59259033203125,580.6361694335938,8.951326370239258,500.41912841796875,15.124580383300781,424.1878356933594,15.209617614746094,264.2283935546875,63.960514068603516,4141.4248046875,5.28647518157959,86.2880859375,6.397952079772949,198.8629913330078,2.822911262512207,55.29935836791992,2.8214027881622314,22.77001190185547,0.4181083142757416,0.06193558871746063,0.4170909821987152,0.06413208693265915,0.4675593078136444,0.07335078716278076,0.5520220398902893,0.08607301861047745,0.6275475025177002,0.08949162065982819,0.5846380591392517,0.0959341824054718,198.76802884615384,51.6796875,0.6802713094316133
34638,00053,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2639.8857939337727,5623.037109375,0.10711490128391472,0.17222678661346436,0.009324113838374615,21.280259057149706,61.702552347995415,-145.82669067382812,4419.97509765625,62.55027770996094,1653.0457763671875,-23.225120544433594,1781.163818359375,-18.83926010131836,544.2383422851562,-14.818320274353027,453.2259826660156,24.575969696044922,728.7651977539062,15.933004379272461,519.0587768554688,27.78974723815918,4360.60546875,9.177448272705078,482.3759765625,4.0059428215026855,93.3981704711914,0.25975659489631653,0.08000090718269348,0.20885799825191498,0.06987004727125168,0.22609122097492218,0.09025249630212784,0.24320995807647705,0.09399519115686417,0.265387624502182,0.10457733273506165,0.28559020161628723,0.09179031848907471,184.5703125,161.4990234375,0.6902257748870271
34684,00054,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3498.750150058638,7665.945505541425,0.13586028343023257,0.2740567922592163,0.015130908228456974,18.8464407209014,33.185277498093,-46.35695266723633,4335.12109375,55.8851318359375,946.797119140625,26.181718826293945,559.8524780273438,16.538450241088867,245.9687957763672,7.101192474365234,213.04937744140625,48.877655029296875,2383.119873046875,18.28315544128418,551.5888061523438,10.337197303771973,250.56117248535156,3.6327011585235596,74.05972290039062,2.3230252265930176,31.856443405151367,0.49838101863861084,0.11939310282468796,0.41653650999069214,0.08934042602777481,0.36059141159057617,0.07195419073104858,0.45286667346954346,0.12284477055072784,0.4139856696128845,0.11300843954086304,0.4173034727573395,0.1373659074306488,64.599609375,78.30255681818181,0.5426753892481895
34730,00055,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3936.140091929527,8256.881699672966,0.1666556898013566,0.2412264049053192,0.01696462370455265,20.442733285756322,53.41059576403708,-55.94446563720703,4989.4912109375,36.59309768676758,1150.3092041015625,11.926152229309082,639.084228515625,-6.461549758911133,483.5599365234375,3.7986509799957275,385.6371154785156,46.00995635986328,7738.076171875,9.756635665893555,189.01266479492188,14.904879570007324,1063.8336181640625,3.97560715675354,57.40393829345703,2.104102849960327,13.201261520385742,0.4559859037399292,0.08595836907625198,0.41748616099357605,0.08153396844863892,0.3874078691005707,0.07844782620668411,0.36757364869117737,0.07116448134183884,0.3405316472053528,0.07076090574264526,0.31136777997016907,0.062117937952280045,51.6796875,52.734375,0.5736344725154806
34776,00056,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3678.487361974007,7559.973769077035,0.14572015806686048,0.24991029500961304,0.01517102774232626,21.2476776197692,30.466291880336332,-80.43968963623047,6057.58642578125,35.97201156616211,1685.7657470703125,20.356060028076172,878.6707153320312,26.425575256347656,447.7322692871094,17.372201919555664,244.95291137695312,49.7359504699707,3013.533935546875,4.214816093444824,42.26240539550781,2.2496438026428223,20.299766540527344,1.7239899635314941,13.360487937927246,1.1525174379348755,4.788048267364502,0.45061546564102173,0.09419409185647964,0.47296908497810364,0.11193223297595978,0.44857537746429443,0.0892590656876564,0.5481584668159485,0.0990811139345169,0.4749094545841217,0.08240485191345215,0.3970090448856354,0.09247544407844543,184.5703125,44.55145474137931,0.6607775144993301
34822,00057,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3669.8945582785823,7777.909815588663,0.15372418544089148,0.32942864298820496,0.02166600711643696,21.499826122345283,31.491748185999082,-39.989227294921875,3924.589111328125,33.96363067626953,598.0445556640625,9.609926223754883,527.8084716796875,16.685691833496094,420.7745056152344,14.875914573669434,244.01760864257812,67.11609649658203,4642.07568359375,5.694653034210205,96.73896789550781,6.918795585632324,200.30996704101562,2.892833709716797,60.34394454956055,2.913699150085449,24.491514205932617,0.4059389531612396,0.062144067138433456,0.4390057325363159,0.0690603256225586,0.5191429257392883,0.08538029342889786,0.6063175797462463,0.0913911908864975,0.6047467589378357,0.09605076164007187,0.5522944927215576,0.10317997634410858,198.76802884615384,51.6796875,0.6645924258169287
34868,00058,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2940.881665504062,5750.508664153343,0.14582652010658914,0.1675545573234558,0.006397627294063568,19.4831284628685,35.943887241953874,-87.73212432861328,5421.91455078125,64.25468444824219,2045.179443359375,-13.00907039642334,729.1655883789062,16.045576095581055,407.79931640625,0.4570938050746918,252.0185546875,25.645336151123047,831.8447875976562,7.572727203369141,76.1252212524414,9.431581497192383,265.0080871582031,4.914867877960205,107.2073974609375,2.071636438369751,13.49829387664795,0.4024661183357239,0.10479724407196045,0.5348978042602539,0.1323750913143158,0.4007907211780548,0.11227454990148544,0.27988892793655396,0.06864236295223236,0.2532239258289337,0.07017380744218826,0.23088105022907257,0.052719596773386,198.76802884615384,99.38401442307692,0.5597972047713906
34914,00059,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3722.480882036969,7627.335971566134,0.14478712451550388,0.251825749874115,0.015315771102905273,21.960497224916846,32.387519746139496,-77.92740631103516,6162.79443359375,32.41291427612305,1737.5775146484375,20.02778434753418,849.471435546875,27.68931770324707,418.5647277832031,16.231658935546875,221.58953857421875,50.214599609375,3093.392333984375,4.264963150024414,43.444942474365234,2.267463445663452,20.038650512695312,1.7507407665252686,13.795536994934082,1.1845556497573853,5.306425094604492,0.45397379994392395,0.09366846829652786,0.4750971794128418,0.11178731173276901,0.4521024823188782,0.0891922116279602,0.5533697009086609,0.09925252199172974,0.48011621832847595,0.08222834765911102,0.40055176615715027,0.09233540296554565,184.5703125,89.10290948275862,0.6489634062607826
34960,00060,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3498.750150058638,7665.945505541425,0.13586028343023257,0.2740567922592163,0.015130908228456974,18.8464407209014,33.185277498093,-46.35695266723633,4335.12109375,55.8851318359375,946.797119140625,26.181718826293945,559.8524780273438,16.538450241088867,245.9687957763672,7.101192474365234,213.04937744140625,48.877655029296875,2383.119873046875,18.28315544128418,551.5888061523438,10.337197303771973,250.56117248535156,3.6327011585235596,74.05972290039062,2.3230252265930176,31.856443405151367,0.49838101863861084,0.11939310282468796,0.41653650999069214,0.08934042602777481,0.36059141159057617,0.07195419073104858,0.45286667346954346,0.12284477055072784,0.4139856696128845,0.11300843954086304,0.4173034727573395,0.1373659074306488,64.599609375,78.30255681818181,0.5426753892481895
35006,00061,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2947.46802962006,6064.275810773983,0.1118167847625969,0.22080200910568237,0.0077162873931229115,19.867829570712722,31.491126010547028,-65.44446563720703,2570.77490234375,65.54779815673828,1138.78369140625,4.175041675567627,681.1223754882812,32.77581024169922,388.935546875,16.961097717285156,229.94451904296875,41.534889221191406,1830.7357177734375,4.998521327972412,32.155269622802734,3.215433120727539,44.38214874267578,1.2963016033172607,7.3941240310668945,1.3238521814346313,2.456320285797119,0.5453219413757324,0.09328091889619827,0.43395084142684937,0.08951199799776077,0.36170071363449097,0.06711285561323166,0.3826981782913208,0.08552630245685577,0.32005774974823,0.05023803189396858,0.33442050218582153,0.07106593251228333,184.5703125,198.76802884615384,0.6615748276809482
35052,00062,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2469.4586424062977,5483.5720612281975,0.09822704699612403,0.39809200167655945,0.007182371336966753,17.95129338034979,29.435795458741097,-6.902630805969238,1588.4908447265625,68.81562042236328,495.96990966796875,3.746721029281616,515.3390502929688,28.178009033203125,240.23387145996094,2.304490566253662,179.9287567138672,106.44667053222656,3879.89111328125,43.930030822753906,1792.6629638671875,54.86554718017578,6110.09033203125,19.478591918945312,988.3828735351562,10.769004821777344,288.9258728027344,0.22579596936702728,0.05121688172221184,0.2286376655101776,0.06368132680654526,0.2586621642112732,0.07517178356647491,0.3120129406452179,0.1033562496304512,0.26284369826316833,0.08497899025678635,0.25213873386383057,0.08016849309206009,107.666015625,80.74951171875,0.7926292635298804
35098,00063,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1826.4871645968315,3795.9114394077037,0.07462073037790698,0.1261378973722458,0.0012814347865059972,21.48875314339093,23.812145831637554,-125.9872817993164,2079.9267578125,117.34249114990234,597.6469116210938,-0.07892876863479614,298.4221496582031,10.19690990447998,209.14999389648438,4.47963285446167,141.80157470703125,12.683195114135742,84.05276489257812,9.331639289855957,83.48058319091797,6.274935245513916,85.29278564453125,2.245915651321411,20.87962532043457,1.0273879766464233,5.266396999359131,0.362860769033432,0.12088284641504288,0.25193116068840027,0.05318751186132431,0.2745048701763153,0.07528171688318253,0.24336041510105133,0.0633809044957161,0.24958454072475433,0.07065712660551071,0.4377906620502472,0.1260305941104889,61.5234375,258.3984375,0.6793617427791425
35144,00064,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3647.1623638644346,7110.280364280523,0.20580562621124032,0.1689213663339615,0.01235157810151577,18.214737526425996,37.2535256743839,-88.64015197753906,9280.3798828125,34.35335922241211,1483.426025390625,-11.270498275756836,839.5360717773438,2.172783374786377,354.2669677734375,-4.903310298919678,193.89849853515625,19.110271453857422,1140.346923828125,9.156296730041504,458.7178649902344,12.74424934387207,588.4066772460938,4.547152996063232,56.62928771972656,2.623061180114746,18.295963287353516,0.32435813546180725,0.09708015620708466,0.22889608144760132,0.05792095139622688,0.2543433904647827,0.06961043924093246,0.3136090636253357,0.08193043619394302,0.2646882236003876,0.06251033395528793,0.21250243484973907,0.0553019680082798,123.046875,135.99917763157896,0.5514323308127428
35190,00065,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2517.734998899893,5493.6208893531975,0.10005526283914729,0.13354383409023285,0.006085568573325872,18.315891037094833,29.04785983742902,-111.68717193603516,4862.14453125,85.60568237304688,780.8555297851562,3.489795207977295,301.8090515136719,16.349443435668945,287.4171447753906,2.2168705463409424,240.23977661132812,20.833871841430664,650.7831420898438,7.699041843414307,95.47555541992188,2.1924033164978027,13.647636413574219,1.10480535030365,4.6895833015441895,1.4073686599731445,7.164035797119141,0.35235795378685,0.10629518330097198,0.2318628579378128,0.054094843566417694,0.23561684787273407,0.05592916160821915,0.23622673749923706,0.058191344141960144,0.2890212833881378,0.07038167119026184,0.4510383605957031,0.14022554457187653,112.34714673913044,117.45383522727273,0.6070653739501141
35236,00066,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2842.777784632095,6836.758607376453,0.09964722625968993,0.24320653080940247,0.006666446104645729,20.387966756808698,18.419945577474746,-63.74756622314453,3633.21826171875,79.06820678710938,827.108154296875,42.74708938598633,627.3873291015625,16.096345901489258,211.86557006835938,15.265300750732422,174.06781005859375,53.92230987548828,1969.775634765625,21.061979293823242,744.6331176757812,8.138895034790039,156.0069122314453,3.9628307819366455,53.57181930541992,2.3508248329162598,22.526716232299805,0.3583531975746155,0.10156302899122238,0.338576078414917,0.07613876461982727,0.40277186036109924,0.11853823065757751,0.3665130138397217,0.07811239361763,0.4220864474773407,0.09759043902158737,0.4380126893520355,0.1060212105512619,83.35433467741936,161.4990234375,0.6582786888999275
35282,00067,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3890.769777690799,8061.296784156977,0.1910576398982558,0.1915460228919983,0.007840811274945736,17.663383527199667,30.675055897461004,-52.391109466552734,2712.0361328125,37.5037727355957,777.9219970703125,14.192098617553711,471.6166687011719,18.18387794494629,225.47398376464844,16.806238174438477,154.23757934570312,31.282194137573242,1002.5064086914062,4.730702877044678,29.500019073486328,2.5163395404815674,16.696630477905273,1.7581743001937866,10.001723289489746,1.398128628730774,4.7223944664001465,0.38017478585243225,0.06822635978460312,0.3878318667411804,0.06901463121175766,0.5460320711135864,0.10943929105997086,0.48842981457710266,0.09267755597829819,0.504055917263031,0.11859211325645447,0.42706534266471863,0.10102731734514236,75.99954044117646,234.90767045454547,0.701406598383533
35328,00068,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3262.9733972096215,6713.593693223111,0.1550304324127907,0.24592724442481995,0.013564368709921837,20.074104295212905,37.382852910884445,-29.21161651611328,3190.08251953125,53.852760314941406,1419.6241455078125,-1.6835566759109497,508.4395751953125,15.536751747131348,429.2602844238281,1.099793553352356,444.43798828125,59.970767974853516,7083.2373046875,13.563005447387695,198.26307678222656,11.11325454711914,328.0650634765625,4.86165714263916,60.9159049987793,2.9449706077575684,11.12144660949707,0.3459070026874542,0.06663122773170471,0.3967905342578888,0.08477344363927841,0.4579412043094635,0.12035635858774185,0.44407182931900024,0.09848633408546448,0.4459390938282013,0.10122207552194595,0.40242815017700195,0.07366256415843964,86.1328125,129.19921875,0.6504933042969153
35374,00069,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2328.536386878558,4931.195323855378,0.09551954639050388,0.21556469798088074,0.004514353349804878,19.42659766744717,21.309031405200876,-30.1095027923584,2293.928955078125,88.44934844970703,508.1453552246094,-6.614365100860596,283.158203125,32.773109436035156,96.40867614746094,8.502596855163574,61.61638259887695,43.376827239990234,1635.563720703125,8.953970909118652,108.90787506103516,3.7172930240631104,26.258697509765625,2.2969775199890137,14.017252922058105,2.257175922393799,13.380462646484375,0.5178093910217285,0.0711047351360321,0.40389442443847656,0.05169731006026268,0.4470301866531372,0.06933987140655518,0.5135647654533386,0.056902460753917694,0.6825891733169556,0.09195724874734879,0.4757281541824341,0.05171779543161392,69.83741554054055,52.734375,0.7318034141731532
35420,00070,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3140.3444141197424,6821.176246820494,0.1363322886385659,0.1679716408252716,0.012527110986411572,18.676964341351223,28.84614775086634,-91.88728332519531,9704.8310546875,56.6826057434082,747.87548828125,13.775958061218262,809.356201171875,15.038641929626465,403.2210998535156,0.8804405331611633,252.90797424316406,28.01437759399414,2595.4140625,5.175469398498535,61.1339225769043,3.9491477012634277,75.05635833740234,1.8070017099380493,12.431293487548828,1.0925923585891724,5.366634368896484,0.5134560465812683,0.11062141507863998,0.4493180215358734,0.08608441799879074,0.4963296055793762,0.09672354906797409,0.37363526225090027,0.07156387716531754,0.34103232622146606,0.06543579697608948,0.3923160433769226,0.08747226744890213,258.3984375,123.046875,0.6717273594726435
35466,00071,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3890.769777690799,8061.296784156977,0.1910576398982558,0.1915460228919983,0.007840811274945736,17.663383527199667,30.675055897461004,-52.391109466552734,2712.0361328125,37.5037727355957,777.9219970703125,14.192098617553711,471.6166687011719,18.18387794494629,225.47398376464844,16.806238174438477,154.23757934570312,31.282194137573242,1002.5064086914062,4.730702877044678,29.500019073486328,2.5163395404815674,16.696630477905273,1.7581743001937866,10.001723289489746,1.398128628730774,4.7223944664001465,0.38017478585243225,0.06822635978460312,0.3878318667411804,0.06901463121175766,0.5460320711135864,0.10943929105997086,0.48842981457710266,0.09267755597829819,0.504055917263031,0.11859211325645447,0.42706534266471863,0.10102731734514236,75.99954044117646,234.90767045454547,0.701406598383533
35512,00072,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2570.0684702152544,5353.972224745639,0.13166333575581396,0.23480349779129028,0.004828306380659342,21.813851888070506,25.852050563621404,9.867471694946289,2140.1318359375,88.78568267822266,806.0266723632812,-20.271196365356445,293.6134338378906,5.0958380699157715,188.3652801513672,-2.9102842807769775,119.41995239257812,39.765079498291016,1233.3643798828125,24.428340911865234,694.690673828125,20.527355194091797,331.41241455078125,10.70902156829834,87.65509033203125,5.74423360824585,21.911502838134766,0.5035601854324341,0.07398797571659088,0.4219026267528534,0.07021408528089523,0.45826807618141174,0.07708150148391724,0.4501936137676239,0.06844662129878998,0.4272819459438324,0.06203121319413185,0.46649131178855896,0.07616908103227615,112.34714673913044,57.421875,0.6761932438664503
35558,00073,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3672.652695806666,7881.736577943314,0.1619651617005814,0.2597646415233612,0.009235969744622707,20.14291253391249,21.622914349551596,-8.528812408447266,3027.588623046875,54.22796630859375,534.0642700195312,20.99349021911621,423.6263427734375,13.093355178833008,169.84225463867188,9.737038612365723,107.14739227294922,50.36738586425781,2012.759521484375,12.711071014404297,143.16867065429688,10.755187034606934,128.10826110839844,5.234847068786621,37.30553436279297,2.8596866130828857,17.273393630981445,0.3442584276199341,0.057919617742300034,0.4777178168296814,0.08983887732028961,0.46102792024612427,0.08815290778875351,0.3824593126773834,0.07086168974637985,0.4288782477378845,0.08653240650892258,0.3598991334438324,0.053454186767339706,86.1328125,129.19921875,0.7200498482120956
35604,00074,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3415.5943945763524,7785.713515170785,0.1303192375242248,0.21037445962429047,0.021074922755360603,21.048833803905374,37.74260135285102,-93.7174301147461,4253.89306640625,59.71245193481445,1294.8143310546875,32.001827239990234,577.8080444335938,13.157464027404785,487.2134094238281,13.233854293823242,237.95877075195312,64.99173736572266,15169.0361328125,11.031984329223633,153.38638305664062,3.0382258892059326,17.655807495117188,0.8754364252090454,1.6488056182861328,0.5596094131469727,0.525223433971405,0.3903483748435974,0.10044465959072113,0.3235553801059723,0.08586402982473373,0.39090603590011597,0.12307009100914001,0.3217279613018036,0.07170657068490982,0.35066428780555725,0.11265242099761963,0.28837862610816956,0.05722840130329132,86.1328125,41.67716733870968,0.5812376609755755
35650,00075,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3645.7619471643193,7658.934695221657,0.15930232558139534,0.1856210082769394,0.008573152124881744,22.869415735324026,26.594420101699974,-68.87055206298828,3239.70751953125,40.46295928955078,664.659423828125,25.348608016967773,326.8854675292969,35.7688102722168,292.648193359375,13.383240699768066,169.72119140625,32.299591064453125,1192.171142578125,4.889441967010498,38.28402328491211,2.1547796726226807,11.91096019744873,1.0080702304840088,3.693655490875244,0.6897656917572021,1.188863754272461,0.41070783138275146,0.0825047716498375,0.4716193974018097,0.10694731771945953,0.47978752851486206,0.11824269592761993,0.3859187960624695,0.07016653567552567,0.41449257731437683,0.11265916377305984,0.33959490060806274,0.05188499391078949,46.98153409090909,92.28515625,0.6788804940138131
